Invoice #,Ex. Order No,Customer,Event,Venue,Event Date,Section,Row,Low Seat,High Seat,Sold Qty,Sale Date,Purchase Price/tix,Sell Price/tix,Total Purchase Price,Total Sell Price,Profit Loss,ROI(%),Margin,Shipping Cost,Tax
91665,56751958,VividSeats,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,General Admission,Saturday,0,0,1,8/26/2023 04:08 PM,$ 50.00,$ 66.96,$ 50.00,$ 66.96,$ 16.96,33.92,25.33,$ 0.00,$ 0.00
91703,56767309,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,1,8/26/2023 11:09 PM,$ 50.00,$ 57.66,$ 50.00,$ 57.66,$ 7.66,15.32,13.28,$ 0.00,$ 0.00
91158,521279077,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,4,8/19/2023 04:01 PM,$ 50.00,$ 93.06,$ 200.00,$ 372.24,$ 172.24,86.12,46.27,$ 0.00,$ 0.00
91412,521477206,VGG,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,1,8/23/2023 08:39 PM,$ 50.00,$ 89.30,$ 50.00,$ 89.30,$ 39.30,78.60,44.01,$ 0.00,$ 0.00
91747,56781853,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,1,8/27/2023 02:54 PM,$ 50.00,$ 62.31,$ 50.00,$ 62.31,$ 12.31,24.62,19.76,$ 0.00,$ 0.00
91573,521592531,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,2,8/25/2023 08:23 PM,$ 50.00,$ 74.26,$ 100.00,$ 148.52,$ 48.52,48.52,32.67,$ 0.00,$ 0.00
91185,521302255,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,1,8/20/2023 12:58 AM,$ 50.00,$ 93.06,$ 50.00,$ 93.06,$ 43.06,86.12,46.27,$ 0.00,$ 0.00
91596,521610630,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,1,8/26/2023 08:43 AM,$ 50.00,$ 79.90,$ 50.00,$ 79.90,$ 29.90,59.80,37.42,$ 0.00,$ 0.00
91646,521634325,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,4,8/26/2023 02:38 PM,$ 50.00,$ 70.50,$ 200.00,$ 282.00,$ 82.00,41.00,29.08,$ 0.00,$ 0.00
91774,56787763,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,1,8/27/2023 05:53 PM,$ 50.00,$ 62.31,$ 50.00,$ 62.31,$ 12.31,24.62,19.76,$ 0.00,$ 0.00
91408,56640754,VividSeats,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,General Admission,Saturday,0,0,2,8/23/2023 07:32 PM,$ 50.00,$ 76.26,$ 100.00,$ 152.52,$ 52.52,52.52,34.43,$ 0.00,$ 0.00
91142,521272854,VGG,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,1,8/19/2023 02:32 PM,$ 50.00,$ 93.06,$ 50.00,$ 93.06,$ 43.06,86.12,46.27,$ 0.00,$ 0.00
91736,56778943,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,2,8/27/2023 01:24 PM,$ 50.00,$ 62.31,$ 100.00,$ 124.62,$ 24.62,24.62,19.76,$ 0.00,$ 0.00
91595,56730788,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,1,8/26/2023 07:35 AM,$ 50.00,$ 72.54,$ 50.00,$ 72.54,$ 22.54,45.08,31.07,$ 0.00,$ 0.00
91567,56718483,VividSeats,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,Friday,0,0,1,8/25/2023 07:30 PM,$ 50.00,$ 72.54,$ 50.00,$ 72.54,$ 22.54,45.08,31.07,$ 0.00,$ 0.00
91678,56758896,VividSeats,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,General Admission,Saturday,0,0,1,8/26/2023 06:37 PM,$ 50.00,$ 62.31,$ 50.00,$ 62.31,$ 12.31,24.62,19.76,$ 0.00,$ 0.00
91776,56788457,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,1,8/27/2023 06:15 PM,$ 50.00,$ 62.31,$ 50.00,$ 62.31,$ 12.31,24.62,19.76,$ 0.00,$ 0.00
91458,521530212,VGG,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,Friday,0,0,1,8/24/2023 10:00 PM,$ 50.00,$ 89.30,$ 50.00,$ 89.30,$ 39.30,78.60,44.01,$ 0.00,$ 0.00
91592,521604051,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,1,8/26/2023 02:36 AM,$ 50.00,$ 70.50,$ 50.00,$ 70.50,$ 20.50,41.00,29.08,$ 0.00,$ 0.00
91548,521578125,VGG,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,VIP,Saturday,0,0,1,8/25/2023 04:49 PM,$ 100.00,$ 183.30,$ 100.00,$ 183.30,$ 83.30,83.30,45.44,$ 0.00,$ 0.00
91543,56705951,VividSeats,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,1,8/25/2023 03:28 PM,$ 50.00,$ 91.14,$ 50.00,$ 91.14,$ 41.14,82.28,45.14,$ 0.00,$ 0.00
91380,521454356,VGG,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,1,8/23/2023 12:49 PM,$ 50.00,$ 89.30,$ 50.00,$ 89.30,$ 39.30,78.60,44.01,$ 0.00,$ 0.00
91636,56745128,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,1,8/26/2023 01:52 PM,$ 50.00,$ 72.54,$ 50.00,$ 72.54,$ 22.54,45.08,31.07,$ 0.00,$ 0.00
