Invoice #,Ex. Order No,Customer,Event,Venue,Event Date,Section,Row,Low Seat,High Seat,Sold Qty,Sale Date,Purchase Price/tix,Sell Price/tix,Total Purchase Price,Total Sell Price,Profit Loss,ROI(%),Margin,Shipping Cost,Tax
82108,516409971,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,2,2023-05-17 15:54:00,327.33,375.06,654.66,750.12,95.46,14.58,12.73,0,0
94549,,Ripproar,"Austin City Limits Festival - Weekend Two - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-13 13:00:00,General Admission,Friday,0,0,10,2023-10-02 14:00:00,170.0,174.54,1700.0,1745.4,45.4,2.67,2.6,0,0
93852,257184862,TickPick,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,3,2023-09-21 17:36:00,163.22,175.5,489.66,526.5,36.84,7.52,7.0,0,0
93382,522836036,VGG,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,1,2023-09-16 14:40:00,163.22,177.66,163.22,177.66,14.44,8.85,8.13,0,0
94691,66m0f2nny9d,SeatGeek,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,1,2023-10-04 00:42:00,327.33,403.2,327.33,403.2,75.87,23.18,18.82,0,0
87115,519403198,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,1,2023-07-16 20:40:00,327.33,394.8,327.33,394.8,67.47,20.61,17.09,0,0
95010,523886379,VGG,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,1,2023-10-06 07:43:00,163.22,187.06,163.22,187.06,23.84,14.61,12.74,0,0
85778,518795796,VGG,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,1,2023-07-05 11:07:00,327.33,394.8,327.33,394.8,67.47,20.61,17.09,0,0
95443,,Direct Sales,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,250,2023-10-07 12:59:00,327.33,350.0,81832.5,87500.0,5667.5,6.93,6.48,0,0
92808,522553982,VGG,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,1,2023-09-11 16:39:00,163.22,271.66,163.22,271.66,108.44,66.44,39.92,0,0
95311,,Ripproar,"Austin City Limits Festival - Weekend Two - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-15 13:00:00,General Admission,Sunday,0,0,6,2023-10-07 00:12:00,163.22,162.81,979.32,976.86,-2.46,0.0,0.25,0,0
95120,523904967,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-10-06 13:21:00,163.22,197.4,326.44,394.8,68.36,20.94,17.32,0,0
95486,523967832,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,1,2023-10-07 14:33:00,163.22,258.5,163.22,258.5,95.28,58.38,36.86,0,0
95330,523944849,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,1,2023-10-07 08:17:00,163.22,234.06,163.22,234.06,70.84,43.4,30.27,0,0
95442,523961201,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-10-07 12:58:00,163.22,234.06,326.44,468.12,141.68,43.4,30.27,0,0
87285,519536888,VGG,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,1,2023-07-19 14:50:00,163.22,206.8,163.22,206.8,43.58,26.7,21.07,0,0
95044,523892443,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,1,2023-10-06 09:55:00,327.33,375.06,327.33,375.06,47.73,14.58,12.73,0,0
95352,523949185,VGG,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,2,2023-10-07 09:48:00,163.22,239.7,326.44,479.4,152.96,46.86,31.91,0,0
81250,515988483,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,VIP,VIP,0,0,2,2023-05-09 12:28:00,1609.38,1785.06,3218.76,3570.12,351.36,10.92,9.84,0,0
92461,57137114,VividSeats,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,2,2023-09-06 22:11:00,163.22,181.35,326.44,362.7,36.26,11.11,10.0,0,0
94657,17vrby0yoxp,SeatGeek,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,1,2023-10-03 16:12:00,163.22,163.2,163.22,163.2,-0.02,0.0,0.01,0,0
94172,523377002,VGG,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,1,2023-09-26 17:30:00,170.0,173.9,170.0,173.9,3.9,2.29,2.24,0,0
94941,523875842,VGG,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,6,2023-10-05 21:59:00,163.22,187.06,979.32,1122.36,143.04,14.61,12.74,0,0
95397,523955328,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-10-07 11:31:00,163.22,234.06,326.44,468.12,141.68,43.4,30.27,0,0
94447,523642801,VGG,"Austin City Limits Festival - Weekend Two - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-13 13:00:00,General Admission,Friday,0,0,1,2023-10-01 10:02:00,170.0,164.5,170.0,164.5,-5.5,0.0,3.34,0,0
93667,,Direct Sales,"Austin City Limits Festival - Weekend Two - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-13 13:00:00,General Admission,Friday,0,0,100,2023-09-18 15:02:00,170.0,175.0,17000.0,17500.0,500.0,2.94,2.86,0,0
81354,53423405,VividSeats,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,1,2023-05-10 11:36:00,163.22,190.65,163.22,190.65,27.43,16.81,14.39,0,0
94483,523670618,VGG,"Austin City Limits Festival - Weekend Two - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-13 13:00:00,General Admission,Friday,0,0,1,2023-10-01 18:02:00,170.0,164.5,170.0,164.5,-5.5,0.0,3.34,0,0
92741,522490953,VGG,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,1,2023-09-10 12:40:00,163.22,177.66,163.22,177.66,14.44,8.85,8.13,0,0
93782,q9r5f9933ox,SeatGeek,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,1,2023-09-20 09:55:00,163.22,273.6,163.22,273.6,110.38,67.63,40.34,0,0
95537,523976840,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,1,2023-10-07 16:56:00,163.22,252.86,163.22,252.86,89.64,54.92,35.45,0,0
95279,523930527,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,1,2023-10-06 20:56:00,327.33,328.06,327.33,328.06,0.73,0.22,0.22,0,0
82142,516435272,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,2,2023-05-18 06:45:00,327.33,375.06,654.66,750.12,95.46,14.58,12.73,0,0
94461,523652709,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,1,2023-10-01 12:43:00,163.22,164.5,163.22,164.5,1.28,0.78,0.78,0,0
95565,523991922,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,1,2023-10-07 22:51:00,163.22,234.06,163.22,234.06,70.84,43.4,30.27,0,0
83922,517498934,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-06-08 20:29:00,163.22,205.86,326.44,411.72,85.28,26.12,20.71,0,0
94782,523844776,VGG,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,2,2023-10-05 11:41:00,163.22,187.06,326.44,374.12,47.68,14.61,12.74,0,0
94779,523844127,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,2,2023-10-05 11:30:00,163.22,173.9,326.44,347.8,21.36,6.54,6.14,0,0
95014,523887054,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,1,2023-10-06 08:04:00,327.33,375.06,327.33,375.06,47.73,14.58,12.73,0,0
93984,57742228,VividSeats,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,1,2023-09-23 12:48:00,170.0,177.63,170.0,177.63,7.63,4.49,4.3,0,0
91862,521756867,VGG,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,2,2023-08-28 21:41:00,163.22,267.9,326.44,535.8,209.36,64.13,39.07,0,0
94839,523855993,VGG,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,1,2023-10-05 15:16:00,163.22,197.4,163.22,197.4,34.18,20.94,17.32,0,0
81206,53391954,VividSeats,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,2,2023-05-09 09:06:00,327.33,344.1,654.66,688.2,33.54,5.12,4.87,0,0
86678,519168385,VGG,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,3,2023-07-12 20:34:00,327.33,394.8,981.99,1184.4,202.41,20.61,17.09,0,0
93286,522812199,VGG,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,2,2023-09-16 09:12:00,163.22,177.66,326.44,355.32,28.88,8.85,8.13,0,0
91807,521723752,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,2,2023-08-28 10:55:00,327.33,440.86,654.66,881.72,227.06,34.68,25.75,0,0
95038,523891627,VGG,"Austin City Limits Festival - Weekend Two - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-15 13:00:00,General Admission,Sunday,0,0,1,2023-10-06 09:40:00,163.22,158.86,163.22,158.86,-4.36,0.0,2.74,0,0
93804,523050512,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,3,2023-09-20 17:23:00,327.33,394.8,981.99,1184.4,202.41,20.61,17.09,0,0
91096,521252331,VGG,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,3,2023-08-19 09:32:00,163.22,252.86,489.66,758.58,268.92,54.92,35.45,0,0
95045,523892509,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,1,2023-10-06 09:57:00,163.22,197.4,163.22,197.4,34.18,20.94,17.32,0,0
92840,522582507,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-09-12 09:02:00,163.22,277.3,326.44,554.6,228.16,69.89,41.14,0,0
94911,523871087,VGG,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,1,2023-10-05 20:16:00,327.33,394.8,327.33,394.8,67.47,20.61,17.09,0,0
87175,676136041,TickPick,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,1,2023-07-17 18:54:00,327.33,396.9,327.33,396.9,69.57,21.25,17.53,0,0
86807,519233683,VGG,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,2,2023-07-14 06:03:00,327.33,394.8,654.66,789.6,134.94,20.61,17.09,0,0
94617,523738257,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,2,2023-10-03 08:51:00,163.22,159.8,326.44,319.6,-6.84,0.0,2.14,0,0
92874,,Direct Sales,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,250,2023-09-12 14:06:00,163.22,242.0,40805.0,60500.0,19695.0,48.27,32.55,0,0
95222,523920146,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,2,2023-10-06 17:33:00,163.22,177.66,326.44,355.32,28.88,8.85,8.13,0,0
94952,523876388,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-10-05 22:13:00,163.22,197.4,326.44,394.8,68.36,20.94,17.32,0,0
92582,8yngsgo6y38,SeatGeek,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,1,2023-09-08 12:21:00,163.22,181.44,163.22,181.44,18.22,11.16,10.04,0,0
95534,523976226,VGG,"Austin City Limits Festival - Weekend Two - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-13 13:00:00,General Admission,Friday,0,0,1,2023-10-07 16:45:00,170.0,183.3,170.0,183.3,13.3,7.82,7.26,0,0
94760,523840025,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,1,2023-10-05 10:14:00,327.33,394.8,327.33,394.8,67.47,20.61,17.09,0,0
90483,520705850,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,6,2023-08-09 17:54:00,163.22,249.1,979.32,1494.6,515.28,52.62,34.48,0,0
94614,523737773,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,1,2023-10-03 08:38:00,163.22,235.0,163.22,235.0,71.78,43.98,30.54,0,0
94844,523856689,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,2,2023-10-05 15:28:00,163.22,168.26,326.44,336.52,10.08,3.09,3.0,0,0
85276,518358507,VGG,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,1,2023-06-25 21:33:00,327.33,375.06,327.33,375.06,47.73,14.58,12.73,0,0
94943,523875786,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,4,2023-10-05 21:59:00,163.22,197.4,652.88,789.6,136.72,20.94,17.32,0,0
95323,523942839,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,1,2023-10-07 07:11:00,163.22,234.06,163.22,234.06,70.84,43.4,30.27,0,0
93434,522850211,VGG,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,1,2023-09-16 18:01:00,163.22,177.66,163.22,177.66,14.44,8.85,8.13,0,0
94878,523865842,VGG,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,1,2023-10-05 18:32:00,163.22,187.06,163.22,187.06,23.84,14.61,12.74,0,0
94788,523846481,VGG,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,3,2023-10-05 12:11:00,163.22,187.06,489.66,561.18,71.52,14.61,12.74,0,0
92551,522330506,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-09-07 23:28:00,163.22,277.3,326.44,554.6,228.16,69.89,41.14,0,0
95593,524005446,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,1,2023-10-08 10:54:00,163.22,234.06,163.22,234.06,70.84,43.4,30.27,0,0
92948,yn9ri2og1mp,SeatGeek,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,2,2023-09-13 11:21:00,163.22,181.44,326.44,362.88,36.44,11.16,10.04,0,0
92688,522446900,VGG,"Austin City Limits Festival - Weekend Two - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-13 13:00:00,General Admission,Friday,0,0,2,2023-09-09 16:32:00,163.22,173.9,326.44,347.8,21.36,6.54,6.14,0,0
86728,42643817,TicketNetwork,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,VIP,VIP,0,0,3,2023-07-13 11:32:00,1609.38,1727.0,4828.14,5181.0,352.86,7.31,6.81,0,0
94633,,Direct Sales,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,100,2023-10-03 11:59:00,163.22,250.0,16322.0,25000.0,8678.0,53.17,34.71,0,0
87194,dgoxu9gmolp,SeatGeek,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,1,2023-07-17 21:15:00,327.33,403.2,327.33,403.2,75.87,23.18,18.82,0,0
94773,523843214,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,1,2023-10-05 11:13:00,163.22,211.5,163.22,211.5,48.28,29.58,22.83,0,0
95075,8yngsgn99r8,SeatGeek,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,1,2023-10-06 11:04:00,170.0,201.6,170.0,201.6,31.6,18.59,15.67,0,0
84622,517932337,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,1,2023-06-17 00:46:00,327.33,393.86,327.33,393.86,66.53,20.33,16.89,0,0
92874,,Direct Sales,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,150,2023-09-12 14:06:00,163.22,165.0,24483.0,24750.0,267.0,1.09,1.08,0,0
92847,522585476,VGG,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,2,2023-09-12 10:10:00,163.22,173.9,326.44,347.8,21.36,6.54,6.14,0,0
95108,523903488,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,1,2023-10-06 12:55:00,163.22,197.4,163.22,197.4,34.18,20.94,17.32,0,0
93502,522878760,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,2,2023-09-17 10:43:00,375.0,422.06,750.0,844.12,94.12,12.55,11.15,0,0
86679,519168628,VGG,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,2,2023-07-12 20:39:00,327.33,394.8,654.66,789.6,134.94,20.61,17.09,0,0
95162,523910861,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,1,2023-10-06 14:55:00,163.22,211.5,163.22,211.5,48.28,29.58,22.83,0,0
95473,523966097,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,1,2023-10-07 14:07:00,163.22,220.9,163.22,220.9,57.68,35.34,26.11,0,0
81341,516026569,VGG,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,1,2023-05-10 09:01:00,327.33,346.86,327.33,346.86,19.53,5.97,5.63,0,0
92750,522497000,VGG,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,1,2023-09-10 14:16:00,163.22,177.66,163.22,177.66,14.44,8.85,8.13,0,0
95528,523972532,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,1,2023-10-07 16:26:00,163.22,234.06,163.22,234.06,70.84,43.4,30.27,0,0
83356,517194083,VGG,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,3,2023-06-02 20:40:00,163.22,187.06,489.66,561.18,71.52,14.61,12.74,0,0
93698,522958098,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-09-18 20:28:00,163.22,281.06,326.44,562.12,235.68,72.2,41.93,0,0
95361,523949972,VGG,"Austin City Limits Festival - Weekend Two - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-13 13:00:00,General Admission,Friday,0,0,1,2023-10-07 10:01:00,170.0,183.3,170.0,183.3,13.3,7.82,7.26,0,0
94731,523821996,VGG,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,1,2023-10-04 21:05:00,163.22,258.5,163.22,258.5,95.28,58.38,36.86,0,0
